ad_id,ad_date,day_of_the_week,hour_of_day,agency,ad_size,platform,device_type,format,impressions,clicks,spend
ads10286,2017-10-19,Thursday,23:00,MediaCom,300x250,Web,Desktop,Video,1303505,2432,1087
ads10287,2017-10-20,Friday,23:00,Paul and Clark,728x176,Web,Desktop,Display,485620,1100,263
ads10288,2017-10-21,Saturday,23:00,Mugen,300x250,Web,Desktop,Display,38144,5965,355
ads10289,2017-10-22,Sunday,23:00,Ogly,300x250,Web,Desktop,Video,20554,2756,79
ads10290,2017-10-23,Monday,23:00,Mugen,720x300,Web,Desktop,Display,41816,6362,370
ads10291,2017-10-24,Tuesday,23:00,Paul and Clark,480x70,App,Mobile,Display,76993,9704,422
ads10292,2017-10-25,Wednesday,23:00,Zion,336x250,Web,Mobile,Video,125548,828,95
ads10293,2017-10-26,Thursday,23:00,MediaCom,300x250,App,Mobile,Video,370319,809,220
ads10294,2017-10-27,Friday,23:00,Dentsu,480x70,App,Mobile,Display,285246,604,217
ads10295,2017-10-28,Saturday,23:00,Mugen,300x250,App,Mobile,Display,89569,196,84
ads10296,2017-10-29,Sunday,23:00,Dentsu,300x250,App,Mobile,Video,23244,65,16
ads10297,2017-10-30,Monday,23:00,MediaCom,700x450,Web,Desktop,Video,34046,111,24
ads10298,2017-10-31,Tuesday,23:00,Ogly,336x250,Web,Mobile,Display,394495,868,226
ads10299,2017-11-01,Wednesday,23:00,Paul and Clark,720x300,Web,Desktop,Display,279835,619,198
ads10300,2017-11-02,Thursday,23:00,Zion,480x70,Web,Mobile,Display,17428,2055,77
ads10301,2017-11-03,Friday,23:00,Zion,336x250,Web,Mobile,Display,6893,1058,42
ads10302,2017-11-04,Saturday,23:00,Paul and Clark,300x250,Web,Mobile,Video,31053,4341,273
ads10303,2017-11-05,Sunday,23:00,Ogly,480x70,Web,Mobile,Display,247058,376,245
ads10304,2017-11-06,Monday,23:00,MediaCom,300x600,Web,Desktop,Display,466640,1002,228
ads10305,2017-11-07,Tuesday,23:00,Dentsu,336x250,Web,Desktop,Video,272990,669,210
ads10306,2017-11-08,Wednesday,23:00,Mugen,700x450,App,Mobile,Video,1310427,2191,800
ads10307,2017-11-09,Thursday,23:00,Ogly,336x250,Web,Desktop,Display,296344,616,200
ads10308,2017-11-10,Friday,23:00,Dentsu,300x250,Web,Mobile,Display,1368858,2438,888
ads10309,2017-11-11,Saturday,23:00,Zion,728x181,Web,Desktop,Display,85413,456,78
ads10310,2017-11-12,Sunday,23:00,MediaCom,336x250,Web,Desktop,Display,54923,255,57
ads10311,2017-11-13,Monday,23:00,Paul and Clark,300x250,Web,Mobile,Display,1243814,2497,1013
ads10312,2017-11-14,Tuesday,23:00,Mugen,336x250,App,Mobile,Video,155393,366,143
ads10313,2017-11-15,Wednesday,23:00,Ogly,700x450,Web,Mobile,Video,87379,206,73
ads10314,2017-11-16,Thursday,23:00,Mugen,336x250,App,Mobile,Display,16375,1932,76
ads10315,2017-11-17,Friday,23:00,Paul and Clark,300x250,Web,Desktop,Video,18373,2021,65
ads10316,2017-11-18,Saturday,23:00,Zion,480x70,App,Mobile,Display,49653,5969,200
ads10317,2017-11-19,Sunday,23:00,MediaCom,300x250,Web,Desktop,Display,8822,1437,64
ads10318,2017-11-20,Monday,23:00,Dentsu,300x250,Web,Desktop,Video,43716,6707,389
ads10319,2017-11-21,Tuesday,23:00,Mugen,720x300,Web,Desktop,Display,62577,210,28
ads10320,2017-11-22,Wednesday,23:00,Dentsu,300x250,Web,Desktop,Display,115306,744,99
ads10321,2017-11-23,Thursday,23:00,MediaCom,336x250,Web,Mobile,Video,15717,1713,76
ads10322,2017-11-24,Friday,23:00,Ogly,300x250,App,Mobile,Video,62211,303,70
ads10323,2017-11-25,Saturday,23:00,Paul and Clark,336x250,Web,Mobile,Display,91399,507,87
ads10324,2017-11-26,Sunday,23:00,Zion,300x250,App,Mobile,Display,94164,563,82
ads10325,2017-11-27,Monday,23:00,Zion,300x250,App,Mobile,Video,84779,469,88
ads10326,2017-11-28,Tuesday,23:00,Paul and Clark,700x450,Web,Desktop,Video,686525,1269,685
ads10327,2017-11-29,Wednesday,23:00,Ogly,300x250,App,Mobile,Display,1291611,2513,1052
ads10328,2017-11-30,Thursday,23:00,MediaCom,720x300,Web,Desktop,Display,208199,527,167
ads10329,2017-12-01,Friday,23:00,Dentsu,480x70,Web,Mobile,Display,325087,719,211
ads10330,2017-12-02,Saturday,23:00,Mugen,336x250,Web,Desktop,Video,152039,361,136
ads10331,2017-12-03,Sunday,23:00,Ogly,300x250,Web,Mobile,Video,13863,1818,117
ads10332,2017-12-04,Monday,23:00,Dentsu,480x70,Web,Mobile,Display,19238,2667,165
ads10333,2017-12-05,Tuesday,23:00,Zion,300x250,Web,Mobile,Display,54769,315,84
ads10334,2017-12-06,Wednesday,23:00,MediaCom,300x250,Web,Mobile,Video,116398,780,103
ads10335,2017-12-07,Thursday,23:00,Paul and Clark,700x450,App,Mobile,Video,73160,292,51
ads10336,2017-12-08,Friday,23:00,Mugen,336x250,Web,Desktop,Display,309267,657,210
ads10337,2017-12-09,Saturday,23:00,Ogly,336x250,App,Mobile,Video,18555,2624,176
ads10338,2017-12-10,Sunday,23:00,Mugen,728x190,Web,Desktop,Display,11309,1261,58
ads10339,2017-12-11,Monday,23:00,Paul and Clark,336x250,Web,Desktop,Display,26155,52,22
ads10340,2017-12-12,Tuesday,23:00,Zion,300x250,Web,Desktop,Video,189016,417,147
ads10341,2017-12-13,Wednesday,23:00,MediaCom,728x191,Web,Desktop,Display,338094,745,162
ads10342,2017-12-14,Thursday,23:00,Dentsu,700x450,Web,Mobile,Video,15210,2079,53
ads10343,2017-12-15,Friday,23:00,Mugen,336x250,App,Mobile,Display,23885,69,16
ads10344,2017-12-16,Saturday,23:00,Dentsu,720x300,Web,Desktop,Display,413768,1003,280
ads10345,2017-12-17,Sunday,23:00,MediaCom,480x70,App,Mobile,Display,142275,359,135
ads10346,2017-12-18,Monday,23:00,Ogly,300x250,Web,Desktop,Display,130916,137,96
ads10347,2017-12-19,Tuesday,23:00,Paul and Clark,300x250,App,Mobile,Video,67839,8542,440
ads10348,2017-12-20,Wednesday,23:00,Zion,480x70,App,Mobile,Display,57453,328,80
ads10349,2017-12-21,Thursday,23:00,Zion,300x250,Web,Desktop,Display,296406,615,237
ads10350,2017-12-22,Friday,23:00,Paul and Clark,336x250,Web,Mobile,Video,1371439,2873,1080
ads10351,2017-12-23,Saturday,23:00,Ogly,700x450,Web,Desktop,Video,299562,603,249
ads10352,2017-12-24,Sunday,23:00,MediaCom,336x250,Web,Mobile,Display,27900,4150,254
ads10353,2017-12-25,Monday,23:00,Dentsu,300x250,App,Mobile,Display,20795,2876,103
ads10354,2017-12-26,Tuesday,23:00,Mugen,480x70,Web,Mobile,Display,101116,526,114
ads10355,2017-12-27,Wednesday,23:00,Ogly,336x250,Web,Mobile,Display,158751,395,138
ads10356,2017-12-28,Thursday,23:00,Dentsu,300x250,App,Mobile,Display,140131,350,129
ads10357,2017-12-29,Friday,23:00,Zion,720x300,Web,Desktop,Display,53873,297,74
ads10358,2017-12-30,Saturday,23:00,MediaCom,300x600,Web,Desktop,Display,114212,117,88
ads10359,2017-12-31,Sunday,23:00,Paul and Clark,336x250,Web,Desktop,Video,9239,1192,60
ads10360,2017-01-01,Sunday,22:00,Mugen,300x250,Web,Mobile,Display,46407,168,33
ads10361,2017-01-02,Monday,22:00,Ogly,336x250,App,Mobile,Video,441264,1004,252
ads10362,2017-01-03,Tuesday,22:00,Mugen,728x92,Web,Desktop,Display,284936,612,201
ads10363,2017-01-04,Wednesday,22:00,Paul and Clark,336x250,App,Mobile,Display,161735,407,133
ads10364,2017-01-05,Thursday,22:00,Zion,300x250,Web,Desktop,Video,182503,208,139
ads10365,2017-01-06,Friday,22:00,MediaCom,728x93,Web,Desktop,Display,81924,355,81
ads10366,2017-01-07,Saturday,22:00,Dentsu,300x250,Web,Desktop,Display,5102,658,33
ads10367,2017-01-08,Sunday,22:00,Mugen,300x250,Web,Desktop,Video,13396,1482,41
ads10368,2017-01-09,Monday,22:00,Dentsu,720x300,Web,Desktop,Display,6463,916,22
ads10369,2017-01-10,Tuesday,22:00,MediaCom,480x70,App,Mobile,Display,7238,708,37
ads10370,2017-01-11,Wednesday,22:00,Ogly,336x250,Web,Mobile,Video,130377,519,74
ads10371,2017-01-12,Thursday,22:00,Paul and Clark,300x250,App,Mobile,Video,122271,261,90
ads10372,2017-01-13,Friday,22:00,Zion,480x70,App,Mobile,Display,501,36,2
ads10373,2017-01-14,Saturday,22:00,Zion,300x250,App,Mobile,Display,11792,1725,112
ads10374,2017-01-15,Sunday,22:00,Paul and Clark,300x250,App,Mobile,Video,363,14,1
ads10375,2017-01-16,Monday,22:00,Ogly,700x450,Web,Desktop,Video,64894,8525,452
ads10376,2017-01-17,Tuesday,22:00,MediaCom,336x250,Web,Mobile,Display,8176,1277,58
ads10377,2017-01-18,Wednesday,22:00,Dentsu,720x300,Web,Desktop,Display,31379,112,26
ads10378,2017-01-19,Thursday,22:00,Mugen,480x70,Web,Mobile,Display,403984,999,288
ads10379,2017-01-20,Friday,22:00,Ogly,336x250,Web,Mobile,Display,36199,4189,146
ads10380,2017-01-21,Saturday,22:00,Dentsu,300x250,Web,Mobile,Video,85506,442,87
ads10381,2017-01-22,Sunday,22:00,Zion,480x70,Web,Mobile,Display,9809,1236,61
ads10382,2017-01-23,Monday,22:00,MediaCom,300x600,Web,Desktop,Display,83777,457,91
ads10383,2017-01-24,Tuesday,22:00,Paul and Clark,336x250,Web,Desktop,Video,134103,637,93
ads10384,2017-01-25,Wednesday,22:00,Mugen,700x450,App,Mobile,Video,237410,587,184
ads10385,2017-01-26,Thursday,22:00,Ogly,336x250,Web,Desktop,Display,25049,70,16
ads10386,2017-01-27,Friday,22:00,Mugen,300x250,Web,Mobile,Display,102800,602,96
ads10387,2017-01-28,Saturday,22:00,Paul and Clark,728x98,Web,Desktop,Display,9845,1218,60
ads10388,2017-01-29,Sunday,22:00,Zion,336x250,Web,Desktop,Display,12968,1276,67
ads10389,2017-01-30,Monday,22:00,MediaCom,300x250,Web,Mobile,Display,37902,71,30
ads10390,2017-01-31,Tuesday,22:00,Dentsu,336x250,App,Mobile,Video,23555,3247,104
ads10391,2017-02-01,Wednesday,22:00,Mugen,700x450,Web,Mobile,Video,16827,1810,55
ads10392,2017-02-02,Thursday,22:00,Dentsu,336x250,App,Mobile,Display,18798,2197,77
ads10393,2017-02-03,Friday,22:00,MediaCom,300x250,Web,Desktop,Video,22289,3130,107
ads10394,2017-02-04,Saturday,22:00,Ogly,480x70,App,Mobile,Display,14862,30,7
ads10395,2017-02-05,Sunday,22:00,Paul and Clark,300x250,Web,Desktop,Display,38785,87,35
ads10396,2017-02-06,Monday,22:00,Zion,300x250,Web,Desktop,Video,10514,1443,35
ads10397,2017-02-07,Tuesday,22:00,Zion,720x300,Web,Desktop,Display,124217,236,92
ads10398,2017-02-08,Wednesday,22:00,Paul and Clark,300x250,Web,Desktop,Display,23856,50,21
ads10399,2017-02-09,Thursday,22:00,Ogly,336x250,Web,Mobile,Video,34106,5194,314
ads10400,2017-02-10,Friday,22:00,MediaCom,300x250,App,Mobile,Video,72681,297,75
ads10401,2017-02-11,Saturday,22:00,Dentsu,336x250,Web,Mobile,Display,247,25,1
ads10402,2017-02-12,Sunday,22:00,Mugen,300x250,App,Mobile,Display,370,23,2
ads10403,2017-02-13,Monday,22:00,Ogly,300x250,App,Mobile,Video,83756,450,78
ads10404,2017-02-14,Tuesday,22:00,Dentsu,700x450,Web,Desktop,Video,76324,325,81
ads10405,2017-02-15,Wednesday,22:00,Zion,300x250,App,Mobile,Display,139239,315,147
ads10406,2017-02-16,Thursday,22:00,MediaCom,720x300,Web,Desktop,Display,9376,1188,60
ads10407,2017-02-17,Friday,22:00,Paul and Clark,480x70,Web,Mobile,Display,321,26,2
ads10408,2017-02-18,Saturday,22:00,Mugen,336x250,Web,Desktop,Video,9768,1284,66
ads10409,2017-02-19,Sunday,22:00,Ogly,300x250,Web,Mobile,Video,12110,22,6
ads10410,2017-02-20,Monday,22:00,Mugen,480x70,Web,Mobile,Display,8484,1351,60
ads10411,2017-02-21,Tuesday,22:00,Paul and Clark,300x250,Web,Mobile,Display,26906,134,34
ads10412,2017-02-22,Wednesday,22:00,Zion,300x250,Web,Mobile,Video,13068,34,9
ads10413,2017-02-23,Thursday,22:00,MediaCom,700x450,App,Mobile,Video,11344,19,5
ads10414,2017-02-24,Friday,22:00,Dentsu,336x250,Web,Desktop,Display,8250,972,46
ads10415,2017-02-25,Saturday,22:00,Mugen,336x250,App,Mobile,Video,5048,751,52
ads10416,2017-02-26,Sunday,22:00,Dentsu,728x107,Web,Desktop,Display,7512,992,67
ads10417,2017-02-27,Monday,22:00,MediaCom,336x250,Web,Desktop,Display,60701,346,98
ads10418,2017-02-28,Tuesday,22:00,Ogly,300x250,Web,Desktop,Video,3651,465,23
ads10419,2017-03-01,Wednesday,22:00,Paul and Clark,728x108,Web,Desktop,Display,9886,1247,67
ads10420,2017-03-02,Thursday,22:00,Zion,700x450,Web,Mobile,Video,4524,654,47
ads10421,2017-03-03,Friday,22:00,Zion,336x250,App,Mobile,Display,40726,121,27
ads10422,2017-03-04,Saturday,22:00,Paul and Clark,720x300,Web,Desktop,Display,9546,1220,61
ads10423,2017-03-05,Sunday,22:00,Ogly,480x70,App,Mobile,Display,465,24,2
ads10424,2017-03-06,Monday,22:00,MediaCom,300x250,Web,Desktop,Display,322,26,3
ads10425,2017-03-07,Tuesday,22:00,Dentsu,300x250,App,Mobile,Video,508,47,3
ads10426,2017-03-08,Wednesday,22:00,Mugen,480x70,App,Mobile,Display,2719,277,15
ads10427,2017-03-09,Thursday,22:00,Ogly,300x250,Web,Desktop,Display,421,31,3
ads10428,2017-03-10,Friday,22:00,Dentsu,336x250,Web,Mobile,Video,8616,1354,59
ads10429,2017-03-11,Saturday,22:00,Zion,700x450,Web,Desktop,Video,675,36,3
ads10430,2017-03-12,Sunday,22:00,MediaCom,336x250,Web,Mobile,Display,11381,1585,61
ads10431,2017-03-13,Monday,22:00,Paul and Clark,300x250,App,Mobile,Display,8515,1352,60
ads10432,2017-03-14,Tuesday,22:00,Mugen,480x70,Web,Mobile,Display,335,31,2
ads10433,2017-03-15,Wednesday,22:00,Ogly,336x250,Web,Mobile,Display,372,31,2
ads10434,2017-03-16,Thursday,22:00,Mugen,300x250,App,Mobile,Display,9944,1497,73
ads10435,2017-03-17,Friday,22:00,Paul and Clark,720x300,Web,Desktop,Display,285,30,2
ads10436,2017-03-18,Saturday,22:00,Zion,300x600,Web,Desktop,Display,7282,1065,70
ads10437,2017-03-19,Sunday,22:00,MediaCom,336x250,Web,Desktop,Video,4435,458,24
ads10438,2017-03-20,Monday,22:00,Dentsu,300x250,Web,Mobile,Video,713,61,4
ads10439,2017-03-21,Tuesday,22:00,Mugen,336x250,Web,Desktop,Display,7038,897,45
ads10440,2017-03-22,Wednesday,22:00,Dentsu,300x250,Web,Mobile,Display,327,29,3
ads10441,2017-03-23,Thursday,22:00,MediaCom,300x250,Web,Mobile,Video,5170,822,38
ads10442,2017-03-24,Friday,22:00,Ogly,700x450,App,Mobile,Video,282,23,2
ads10443,2017-03-25,Saturday,22:00,Paul and Clark,300x250,Web,Mobile,Display,2034,270,14
ads10444,2017-03-26,Sunday,22:00,Zion,336x250,App,Mobile,Video,512,45,3
ads10445,2017-03-27,Monday,22:00,Zion,728x116,Web,Desktop,Display,640,50,3
ads10446,2017-03-28,Tuesday,22:00,Paul and Clark,336x250,App,Mobile,Display,288,29,3
ads10447,2017-03-29,Wednesday,22:00,Ogly,300x250,Web,Desktop,Video,711,38,3
ads10448,2017-03-30,Thursday,22:00,MediaCom,728x117,Web,Desktop,Display,324,33,2
ads10449,2017-03-31,Friday,22:00,Dentsu,300x250,Web,Desktop,Display,1946,216,11
ads10450,2017-04-01,Saturday,22:00,Mugen,300x250,Web,Desktop,Video,754,43,3
ads10451,2017-04-02,Sunday,22:00,Ogly,720x300,Web,Desktop,Display,675,35,3
ads10452,2017-04-03,Monday,22:00,Dentsu,480x70,App,Mobile,Display,398,30,3
ads10453,2017-04-04,Tuesday,22:00,Zion,336x250,Web,Mobile,Video,725,38,3
ads10454,2017-04-05,Wednesday,22:00,MediaCom,300x250,App,Mobile,Video,338,30,3
ads10455,2017-04-06,Thursday,22:00,Paul and Clark,480x70,App,Mobile,Display,635,48,3
ads10456,2017-04-07,Friday,22:00,Mugen,300x250,App,Mobile,Display,623,50,3
ads10457,2017-04-09,Sunday,22:00,Mugen,700x450,Web,Desktop,Video,95,8,1
ads10458,2017-04-12,Wednesday,22:00,MediaCom,480x70,Web,Mobile,Display,349,38,3
ads10459,2017-04-13,Thursday,22:00,Dentsu,336x250,Web,Mobile,Display,2132,253,13
ads10460,2017-04-14,Friday,22:00,Mugen,300x250,Web,Mobile,Video,662,34,3
ads10461,2017-04-15,Saturday,22:00,Dentsu,480x70,Web,Mobile,Display,1227,163,8
ads10462,2017-04-16,Sunday,22:00,MediaCom,300x600,Web,Desktop,Display,206,10,1
ads10463,2017-04-17,Monday,22:00,Ogly,336x250,Web,Desktop,Video,15,0,0
ads10464,2017-04-18,Tuesday,22:00,Paul and Clark,700x450,App,Mobile,Video,585,29,2
ads10465,2017-04-19,Wednesday,22:00,Zion,336x250,Web,Desktop,Display,29,0,0
ads10466,2017-04-20,Thursday,22:00,Zion,300x250,Web,Mobile,Display,22,0,0
ads10467,2017-04-21,Friday,22:00,Paul and Clark,728x122,Web,Desktop,Display,113,8,1
ads10468,2017-04-23,Sunday,22:00,MediaCom,300x250,Web,Mobile,Display,186,17,1
ads10469,2017-04-24,Monday,22:00,Dentsu,336x250,App,Mobile,Video,29,0,0
ads10470,2017-04-25,Tuesday,22:00,Mugen,700x450,Web,Mobile,Video,942,141,7
ads10471,2017-04-26,Wednesday,22:00,Ogly,336x250,App,Mobile,Display,1400,225,11
ads10472,2017-04-29,Saturday,22:00,MediaCom,300x250,Web,Desktop,Display,249,19,2
ads10473,2017-04-30,Sunday,22:00,Paul and Clark,300x250,Web,Desktop,Video,409,33,2
ads10474,2017-05-01,Monday,22:00,Mugen,720x300,Web,Desktop,Display,336,21,2
ads10475,2017-05-03,Wednesday,22:00,Mugen,336x250,Web,Mobile,Video,73,8,1
ads10476,2017-05-04,Thursday,22:00,Paul and Clark,300x250,App,Mobile,Video,282,26,2
ads10477,2017-05-05,Friday,22:00,Zion,336x250,Web,Mobile,Display,33,0,0
ads10478,2017-05-06,Saturday,22:00,MediaCom,300x250,App,Mobile,Display,56,8,1
ads10479,2017-05-07,Sunday,22:00,Dentsu,300x250,App,Mobile,Video,108,12,1
ads10480,2017-05-09,Tuesday,22:00,Dentsu,300x250,App,Mobile,Display,325,40,2
ads10481,2017-05-10,Wednesday,22:00,MediaCom,720x300,Web,Desktop,Display,51,11,1
ads10482,2017-05-11,Thursday,22:00,Ogly,480x70,Web,Mobile,Display,24,0,0
ads10483,2017-05-12,Friday,22:00,Paul and Clark,336x250,Web,Desktop,Video,11,0,0
ads10484,2017-05-14,Sunday,22:00,Zion,480x70,Web,Mobile,Display,39,8,1
ads10485,2017-05-18,Thursday,22:00,Dentsu,336x250,Web,Desktop,Display,20,0,0
ads10486,2017-05-20,Saturday,22:00,Ogly,728x131,Web,Desktop,Display,159,15,1
ads10487,2017-05-22,Monday,22:00,Zion,300x250,Web,Desktop,Video,28,0,0
ads10488,2017-05-25,Thursday,22:00,Mugen,336x250,App,Mobile,Display,48,6,1
ads10489,2017-05-27,Saturday,22:00,Mugen,480x70,App,Mobile,Display,27,0,0
ads10490,2017-06-01,Thursday,22:00,Mugen,336x250,Web,Mobile,Video,81,11,1
ads10491,2017-06-02,Friday,22:00,Dentsu,700x450,Web,Desktop,Video,29,6,1
ads10492,2017-06-03,Saturday,22:00,MediaCom,336x250,Web,Mobile,Display,174,12,1
ads10493,2017-06-04,Sunday,22:00,Ogly,300x250,App,Mobile,Display,0,0,0
ads10494,2017-06-05,Monday,22:00,Paul and Clark,480x70,Web,Mobile,Display,63,5,1
ads10495,2017-06-06,Tuesday,22:00,Zion,336x250,Web,Mobile,Display,35,7,1
ads10496,2017-06-07,Wednesday,22:00,Zion,300x250,App,Mobile,Display,55,1,0
ads10497,2017-06-08,Thursday,22:00,Paul and Clark,720x300,Web,Desktop,Display,71,6,1
ads10498,2017-06-09,Friday,22:00,Ogly,300x600,Web,Desktop,Display,32,0,0
ads10499,2017-06-10,Saturday,22:00,MediaCom,336x250,Web,Desktop,Video,33,0,0
ads10500,2017-06-11,Sunday,22:00,Dentsu,300x250,Web,Mobile,Video,9,0,0
ads10501,2017-06-12,Monday,22:00,Mugen,336x250,Web,Desktop,Display,8,0,0
ads10502,2017-06-13,Tuesday,22:00,Ogly,300x250,Web,Mobile,Display,43,0,0
ads10503,2017-06-14,Wednesday,22:00,Dentsu,300x250,Web,Mobile,Video,36,0,0
ads10504,2017-06-15,Thursday,22:00,Zion,700x450,App,Mobile,Video,34,0,0
ads10505,2017-06-16,Friday,22:00,MediaCom,300x250,Web,Mobile,Display,31,5,1
ads10506,2017-06-17,Saturday,22:00,Paul and Clark,336x250,App,Mobile,Video,27,0,0
ads10507,2017-06-18,Sunday,22:00,Mugen,728x140,Web,Desktop,Display,53,4,1
ads10508,2017-06-19,Monday,22:00,Ogly,336x250,App,Mobile,Display,30,0,0
ads10509,2017-06-20,Tuesday,22:00,Mugen,300x250,Web,Desktop,Video,28,0,0
ads10510,2017-06-21,Wednesday,22:00,Paul and Clark,728x141,Web,Desktop,Display,36,0,0
ads10511,2017-06-22,Thursday,22:00,Zion,300x250,Web,Desktop,Display,27,0,0
ads10512,2017-06-23,Friday,22:00,MediaCom,300x250,Web,Desktop,Video,18,0,0
ads10513,2017-06-24,Saturday,22:00,Dentsu,720x300,Web,Desktop,Display,7,0,0
ads10514,2017-06-25,Sunday,22:00,Mugen,480x70,App,Mobile,Display,24,0,0
ads10515,2017-06-26,Monday,22:00,Dentsu,336x250,Web,Mobile,Video,28,0,0
ads10516,2017-06-27,Tuesday,22:00,MediaCom,300x250,App,Mobile,Video,46,0,0
ads10517,2017-06-28,Wednesday,22:00,Ogly,480x70,App,Mobile,Display,76491,411,80
ads10518,2017-06-29,Thursday,22:00,Paul and Clark,300x250,App,Mobile,Display,75157,410,70
ads10519,2017-06-30,Friday,22:00,Zion,300x250,App,Mobile,Video,1172675,2363,993
ads10520,2017-07-01,Saturday,22:00,Zion,700x450,Web,Desktop,Video,125839,835,93
ads10521,2017-07-02,Sunday,22:00,Paul and Clark,336x250,Web,Mobile,Display,36616,80,38
ads10522,2017-07-03,Monday,22:00,Ogly,720x300,Web,Desktop,Display,1188102,2275,986
ads10523,2017-07-04,Tuesday,22:00,MediaCom,480x70,Web,Mobile,Display,260190,577,200
ads10524,2017-07-05,Wednesday,22:00,Dentsu,336x250,Web,Mobile,Display,1165544,2277,852
ads10525,2017-07-06,Thursday,22:00,Mugen,300x250,Web,Mobile,Video,31903,101,27
ads10526,2017-07-07,Friday,22:00,Ogly,480x70,Web,Mobile,Display,44934,230,59
ads10527,2017-07-08,Saturday,22:00,Dentsu,300x600,Web,Desktop,Display,78665,408,73
ads10528,2017-07-09,Sunday,22:00,Zion,336x250,Web,Desktop,Video,1102793,2207,1000
ads10529,2017-07-10,Monday,22:00,MediaCom,700x450,App,Mobile,Video,1192881,2396,1003
ads10530,2017-07-11,Tuesday,22:00,Paul and Clark,336x250,Web,Desktop,Display,285865,593,196
ads10531,2017-07-12,Wednesday,22:00,Mugen,300x250,Web,Mobile,Display,363448,797,220
ads10532,2017-07-13,Thursday,22:00,Ogly,728x146,Web,Desktop,Display,172617,196,135
ads10533,2017-07-14,Friday,22:00,Mugen,336x250,Web,Desktop,Display,19205,2906,209
ads10534,2017-07-15,Saturday,22:00,Paul and Clark,300x250,Web,Mobile,Display,68557,9807,455
ads10535,2017-07-16,Sunday,22:00,Zion,336x250,App,Mobile,Video,43916,8010,473
ads10536,2017-07-17,Monday,22:00,MediaCom,700x450,Web,Mobile,Video,45375,7662,453
ads10537,2017-07-18,Tuesday,22:00,Dentsu,336x250,App,Mobile,Display,61744,8810,441
ads10538,2017-07-19,Wednesday,22:00,Mugen,300x250,Web,Desktop,Video,235591,375,242
ads10539,2017-07-20,Thursday,22:00,Dentsu,480x70,App,Mobile,Display,88862,546,91
ads10540,2017-07-21,Friday,22:00,MediaCom,300x250,Web,Desktop,Display,256821,632,196
ads10541,2017-07-22,Saturday,22:00,Ogly,300x250,Web,Desktop,Video,344023,761,168
ads10542,2017-07-23,Sunday,22:00,Paul and Clark,720x300,Web,Desktop,Display,1220182,2371,896
ads10543,2017-07-24,Monday,22:00,Zion,300x250,Web,Desktop,Display,1141049,2282,933
ads10544,2017-07-25,Tuesday,22:00,Zion,336x250,Web,Mobile,Video,282325,663,192
ads10545,2017-07-26,Wednesday,22:00,Paul and Clark,300x250,App,Mobile,Video,47094,234,55
ads10546,2017-07-27,Thursday,22:00,Ogly,336x250,Web,Mobile,Display,59392,298,90
ads10547,2017-07-28,Friday,22:00,MediaCom,300x250,App,Mobile,Display,82074,196,77
